id;date_order;date_finished;mode;from_alamat;from_kelurahan;from_kecamatan;from_lat;from_lng;to_alamat;to_kelurahan;to_kecamatan;to_lat;to_lng;distance;amount_delivery;amount_merchant;transaction_amount_total;customer_id;customer_name;customer_gender;customer_birthdate;driver_id;driver_name;driver_gender;driver_birthdate;kendaraan_jenis;kendaraan_merk;merchant_id;merchant_name;merchant_category
2014;12/01/2019 06.19;12/01/2019 11.34;CAR;Jl. Purnama II Ujung,  Parit Tokaya;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,071578502;109,3134669;Jl. Parwasal No.46,  Siantan Tengah;BATU LAYANG;PONTIANAK UTARA;-0,003126036;109,3466333;10,46;20400;0;20400;33;Kasusra Mandala;L;07/11/2000;108;Ana Maimunah Pertiwi S.H.;P;21/12/1991;MOBIL;Toyota;;;
1195;11/01/2019 16.25;12/01/2019 01.25;FOOD;The Flame Grill N Sizzle, Gg. Agung, Sungai Jawi Dalam, Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244, Indonesia;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,020549;109,318056;Jl. Parit Aim 2,  Sul Ambawang Kuala;PARIT MAYOR;PONTIANAK TIMUR;-0,052301429;109,4111735;12,94;18000;44000;62000;27;Tiara Wijayanti S.E.;P;18/04/1974;77;Lukman Ganep Januar M.Ak;L;26/07/1976;MOTOR;BMW;198;The Flame Grill N Sizzle;RESTAURANT
2006;11/01/2019 15.44;11/01/2019 23.20;CAR;Pal IX,  Kakap River;BANGKA BELITUNG DARAT;PONTIANAK TENGGARA;-0,064823541;109,2850195;Unnamed Road,  Siantan Hilir;BATU LAYANG;PONTIANAK UTARA;0.0023266543726703;109,3411661;11,73;22800;0;22800;55;Ajimin Aditya Pangestu;L;22/04/2004;95;Cengkal Marpaung;L;09/12/1994;MOBIL;Honda;;;
1162;11/01/2019 12.49;11/01/2019 14.32;FOOD;Bakmie Raos, Jl. Dr. Wahidin. S No.52A, Sungai Jawi, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78114, Indonesia;SUNGAI BANGKONG;PONTIANAK KOTA;-0,029592;109,3047;Gg. Kurnia 1 No.22,  Sungai Beliung;PAL LIMA;PONTIANAK BARAT;-0,012321873;109,3048705;3,92;4000;90500;94500;64;Keisha Natalia Nurdiyanti;P;24/12/1997;104;Faizah Shania Usamah S.T.;P;19/10/1979;MOTOR;BMW;214;Bakmie Raos;WARUNG MAKAN
1461;11/01/2019 12.46;11/01/2019 14.38;SHOP;Indomaret Kota Baru, Jl Prof M Yamin No 3;KOTA BARU;PONTIANAK SELATAN;-0,0514045;109,3137929;Unnamed Road,  Sungai Bangkong;TENGAH;PONTIANAK KOTA;-0,028806425;109,3193932;4,59;5000;77000;82000;56;Galur Hidayat;L;22/09/1984;101;Kartika Winarsih S.Ked;P;02/04/1986;MOTOR;Honda;423;Indomaret Kota Baru;TOKO/SWALAYAN
1185;11/01/2019 10.41;11/01/2019 12.42;FOOD;warong pak ngah, Jl. Komyos Sudarso No.27, Sungai Jawi Luar, Pontianak Bar., Kota Pontianak, Kalimantan Barat 78244, Indonesia;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,0113042;109,3235641;Unnamed Road,  Pal IX;BANSIR LAUT;PONTIANAK TENGGARA;-0,067951448;109,2851416;9,61;13000;93500;106500;2;Warji Uda Pradana;L;23/09/1996;79;Jabal Prasetya S.Psi;L;18/08/1987;MOTOR;BMW;391;warong pak ngah;WARUNG MAKAN
1709;11/01/2019 10.26;11/01/2019 15.23;BIKE;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,061239405;109,280098;Gg. Alamanda Pasadena No.6,  Sungai Jawi;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,042827252;109,3048477;5,43;2500;0;2500;31;Azalea Riyanti;P;18/01/2000;87;Artanto Eman Wacana S.I.Kom;L;25/05/1983;MOTOR;Honda;;;
1280;11/01/2019 07.27;11/01/2019 11.49;FOOD;Pondok Ale-ale, Gg. Suka Damai No.21, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia;SUNGAI BANGKONG;PONTIANAK KOTA;-0,03718;109,325818;Jl. Raya Kalimas Hulu,  Pal IX;AKCAYA;PONTIANAK SELATAN;-0,076847946;109,3011427;7,19;9000;32500;41500;25;Karimah Keisha Suryatmi;P;16/01/1987;92;Danu Januar;L;03/04/1977;MOTOR;Yamaha;16;Pondok Ale-ale;RESTAURANT
1743;10/01/2019 16.16;10/01/2019 17.26;BIKE;Jl. Gg. Permata Asri Blok D,  Pal IX;MARIANA;PONTIANAK KOTA;-0,056069417;109,2982857;Gg. Hasia No.12,  Sungai Jawi;SIANTAN TENGAH;PONTIANAK UTARA;-0,02463192;109,3129694;5,86;2500;0;2500;24;Mursita Damanik;L;28/03/1985;75;Atma Dasa Uwais;L;28/12/1985;MOTOR;TVS;;;
1716;10/01/2019 06.34;10/01/2019 08.34;BIKE;Unnamed Road,  Punggur Kecil;BANSIR DARAT;PONTIANAK TENGGARA;-0,095683191;109,2832721;Unnamed Road,  Pal IX;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,061750313;109,2797432;5,79;2500;0;2500;52;Ayu Yuliarti;P;21/01/1988;92;Danu Januar;L;03/04/1977;MOTOR;Yamaha;;;
1465;09/01/2019 17.12;09/01/2019 19.58;SHOP;Alfamart Pontianak Mall, Jl Teuku Umar;DARAT SEKIP;PONTIANAK KOTA;-0,0301863;109,3356331;JL. H. Rais Arahman Gg. Keluarga,  No. 12;DARAT SEKIP;PONTIANAK KOTA;-0,020960237;109,3158184;4,43;5000;56500;61500;61;Cayadi Umay Hardiansyah S.Pd;L;05/03/1988;100;Halima Kani Purnawati;P;08/11/1993;MOTOR;Yamaha;421;Alfamart Pontianak Mall;TOKO/SWALAYAN
1633;09/01/2019 07.43;09/01/2019 09.52;BIKE;Jl. Karya,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,048226665;109,2865278;Unnamed Road,  Pal IX;AKCAYA;PONTIANAK SELATAN;-0,055802048;109,2772673;3,33;1500;0;1500;13;Oskar Hakim;L;16/03/1989;87;Artanto Eman Wacana S.I.Kom;L;25/05/1983;MOTOR;Honda;;;
1760;09/01/2019 07.43;09/01/2019 10.11;BIKE;Gg. Mukminin,  Sungai Beliung;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,014625095;109,3044418;Gang Bahagia Dalam,  Saigon;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,035722407;109,3654674;9,18;4500;0;4500;57;Salsabila Mayasari S.T.;P;11/11/1982;81;Manah Sirait;L;09/08/1991;MOTOR;BMW;;;
1621;08/01/2019 20.10;08/01/2019 22.24;BIKE;Gg. Metal,  Siantan Hulu;SIANTAN TENGAH;PONTIANAK UTARA;-0,008806299;109,3541086;JL. Siaga,  Tengah;SIANTAN TENGAH;PONTIANAK UTARA;-0,022739579;109,3375224;4,41;2000;0;2000;22;Lidya Laksita;P;10/10/2001;83;Gaiman Hidayat S.Kom;L;17/11/1975;MOTOR;Honda;;;
1402;08/01/2019 15.42;08/01/2019 17.20;SHOP;Alfamart Imam Bonjol, Jl Imam Bonjol;BANSIR LAUT;PONTIANAK TENGGARA;-0,0399714;109,3450443;Gang keluarga,  Saigon;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,040234581;109,3703186;4,81;6000;29500;35500;63;Paris Andriani;P;05/03/1994;105;Restu Yuniar S.Pt;P;18/03/1989;MOTOR;Kawasaki;424;Alfamart Imam Bonjol;TOKO/SWALAYAN
1817;08/01/2019 14.31;08/01/2019 17.40;BIKE;Gg. Karet Lestari,  Sungai Beliung;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,011520443;109,3024995;Gg. Baru No.9,  Akcaya;DARAT SEKIP;PONTIANAK KOTA;-0,050389146;109,318027;6,65;3000;0;3000;39;Ellis Ella Usada S.H.;P;27/02/1992;82;Latif Marbun;L;06/10/1993;MOTOR;Suzuki;;;
1994;08/01/2019 13.10;08/01/2019 22.01;CAR;Jl. Tebu No.4,  Sungai Beliung;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,015576621;109,3087962;Unnamed Road,  Kalimantan Barat 78116;AKCAYA;PONTIANAK SELATAN;-0,084591045;109,3278174;9,96;19200;0;19200;28;Nova Raina Yulianti;P;15/02/1990;108;Ana Maimunah Pertiwi S.H.;P;21/12/1991;MOBIL;Toyota;;;
1869;08/01/2019 12.48;08/01/2019 17.42;BIKE;Gg. Pancasila IV No.41,  Sungai Bangkong;MARIANA;PONTIANAK KOTA;-0,030419658;109,3189139;Jl. Karya No.17,  Pal IX;BANSIR LAUT;PONTIANAK TENGGARA;-0,065657308;109,3005748;6,42;3000;0;3000;69;Tira Nurdiyanti;P;03/11/1999;92;Danu Januar;L;03/04/1977;MOTOR;Yamaha;;;
1260;08/01/2019 10.30;08/01/2019 13.25;FOOD;Hello Chick-in, Jl. Veteran No.2B, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia;PARIT TOKAYA;PONTIANAK SELATAN;-0,0414633;109,3452433;Gg. Swakarya II No.18,  Kota Baru;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,05231838;109,3165222;5,41;7000;40000;47000;3;Mahmud Candrakanta Lazuardi S.Pt;L;13/12/1979;88;Jatmiko Waluyo S.Pd;L;23/11/1983;MOTOR;Kawasaki;359;Hello Chick-in;CAFE
1571;08/01/2019 09.30;08/01/2019 15.02;BIKE;Jl. Selat Panjang No.151,  Mega Tim.;DALAM BUGIS;PONTIANAK TIMUR;-0,01604367;109,3822354;Jl. Parit H. Husin II No.4,  Bangka Belitung Darat;AKCAYA;PONTIANAK SELATAN;-0,070434931;109,3515527;8,94;4500;0;4500;40;Yulia Yulianti;P;22/03/1997;79;Jabal Prasetya S.Psi;L;18/08/1987;MOTOR;BMW;;;
1733;07/01/2019 19.20;07/01/2019 22.23;BIKE;Jl. Harapan Jaya No.22,  Kota Baru;SUNGAI BELIUNG;PONTIANAK BARAT;-0,062217007;109,3111668;Unnamed Road,  Pal IX;BANSIR LAUT;PONTIANAK TENGGARA;-0,068980992;109,2753286;6,06;3000;0;3000;12;Edi Tarihoran;L;27/12/2002;93;Mahesa Tarihoran S.Farm;L;26/12/1984;MOTOR;TVS;;;
1271;07/01/2019 19.19;08/01/2019 00.37;FOOD;Mekuru Ramen House, Jl. Ketapang No.31, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,0331539;109,344327;Jl. Sungai Raya Dalam,  Sungai Raya;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,086142446;109,351151;7,94;10000;99500;109500;14;Panca Saputra;L;03/01/1995;82;Latif Marbun;L;06/10/1993;MOTOR;Suzuki;82;Mekuru Ramen House;RESTAURANT
2022;07/01/2019 17.23;07/01/2019 18.35;CAR;JL. Ampera / Karya Sosial,  Komplek Bali Asri II;PAL LIMA;PONTIANAK BARAT;-0,056694718;109,3022902;Gg. Kurnia Dalam No.70,  Sungai Bangkong;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,029614146;109,3170769;5,43;9600;0;9600;39;Ellis Ella Usada S.H.;P;27/02/1992;98;Imam Abyasa Maheswara;L;19/08/1981;MOBIL;Audi;;;
2044;07/01/2019 15.20;07/01/2019 18.20;CAR;Jl. RE Martadinata No. 50 D,  Sungai Jawi Dalam;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,018281328;109,3247195;Jl. Tabrani Ahmad No.75,  Sungai Jawi Dalam;SUNGAI BELIUNG;PONTIANAK BARAT;-0,017776485;109,3090759;3,74;6000;0;6000;71;Lanjar Gunarto;L;26/03/2002;97;Waluyo Setiawan;L;27/07/1978;MOBIL;Mitsubishi;;;
1455;07/01/2019 12.33;07/01/2019 16.03;SHOP;Indomaret Jalan karet, Jl Karet;SUNGAI BELIUNG;PONTIANAK BARAT;-0,0098018;109,2951365;Gg. Kencana I No.8,  Sungai Bangkong;SUNGAI JAWI;PONTIANAK KOTA;-0,034190745;109,3182218;5,73;7000;49000;56000;33;Kasusra Mandala;L;07/11/2000;93;Mahesa Tarihoran S.Farm;L;26/12/1984;MOTOR;TVS;418;Indomaret Jalan karet;TOKO/SWALAYAN
1227;07/01/2019 06.36;07/01/2019 08.33;FOOD;Mato Pontianak, Jl. Putri Candramidi No.21a, Sungai Bangkong, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78116, Indonesia;DARAT SEKIP;PONTIANAK KOTA;-0,0384471;"109.3272303 																															-0.03844709999999999";Jl. Parwasal No.46,  Siantan Tengah;SIANTAN TENGAH;PONTIANAK UTARA;-0,003692586;109,3477635;6,49;8000;84500;92500;45;Nabila Icha Lestari;P;01/08/1984;80;Mursita Prasetya;L;29/03/1987;MOTOR;TVS;48;Mato Pontianak;CAFE
1975;06/01/2019 17.40;06/01/2019 18.45;CAR;Unnamed Road,  Pal IX;BANSIR DARAT;PONTIANAK TENGGARA;-0,061036323;109,2783781;Jl. Prof. M.Yamin No.99b,  Kota Baru;PARIT TOKAYA;PONTIANAK SELATAN;-0,057344403;109,310082;5,55;9600;0;9600;48;Satya Sihombing M.M.;L;29/10/2005;109;Maimunah Pudjiastuti;P;05/02/1988;MOBIL;Honda;;;
1815;06/01/2019 11.47;06/01/2019 14.12;BIKE;Gang Hikmah Jaya Jl. Harapan Jaya No.1,  Kota Baru;PARIT TOKAYA;PONTIANAK SELATAN;-0,064184786;109,3120812;Unnamed Road,  Indonesia;SUNGAI JAWI DALAM;PONTIANAK BARAT;0.0098023205803846;109,3040336;10,28;5000;0;5000;69;Tira Nurdiyanti;P;03/11/1999;105;Restu Yuniar S.Pt;P;18/03/1989;MOTOR;Kawasaki;;;
1642;06/01/2019 11.13;06/01/2019 12.49;BIKE;jl mitra perdana komplek grand perdana residance no,  Jl. Jalur B;AKCAYA;PONTIANAK SELATAN;-0,058353101;109,3150937;Gang Rawamangun 1 No.29b,  Sungai Bangkong;SUNGAI JAWI;PONTIANAK KOTA;-0,051373161;109,313992;2,79;1000;0;1000;5;Banawi Hidayat;L;20/04/2001;91;Margana Pratama;L;24/12/1995;MOTOR;Honda;;;
1841;06/01/2019 06.53;06/01/2019 10.17;BIKE;Gang Cahaya Baru No.6,  Sungai Bangkong;AKCAYA;PONTIANAK SELATAN;-0,047969696;109,3115052;jl.sepakat 2 belakang fak.fisip,  Bansir Laut;TENGAH;PONTIANAK KOTA;-0,06143798;109,3480187;6,33;3000;0;3000;21;Estiawan Suryono;L;20/02/2005;105;Restu Yuniar S.Pt;P;18/03/1989;MOTOR;Kawasaki;;;
1761;05/01/2019 20.44;06/01/2019 01.38;BIKE;Jl. P. Natakusuma No.185,  Sungai Bangkong;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,038281833;109,3142322;Gg. Alhuda,  Bangka Belitung Darat;PARIT TOKAYA;PONTIANAK SELATAN;-0,069040564;109,3546426;7,65;3500;0;3500;64;Keisha Natalia Nurdiyanti;P;24/12/1997;84;Lukita Napitupulu;L;22/02/2000;MOTOR;Kawasaki;;;
1808;05/01/2019 16.53;06/01/2019 00.13;BIKE;Jl. Yam Sabran No.55,  Tj. Hulu;SAIGON;PONTIANAK TIMUR;-0,027225709;109,3810633;Unnamed Road,  Bansir Darat;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,079401908;109,3302762;10,1;5000;0;5000;26;Lidya Sudiati;P;30/05/1999;86;Daliono Firgantoro;L;01/12/1995;MOTOR;Honda;;;
1896;05/01/2019 09.45;05/01/2019 14.37;CAR;Jl. Raya Sungai Kakap No.21,  Pal IX;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,049848947;109,272403;Jl. Perumnas 4 Jl. Sambas Timur 1 No.13a,  Durian;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,032194181;109,3755571;13,64;27600;0;27600;41;Yance Riyanti;P;25/08/2000;99;Joko Situmorang;L;20/12/1982;MOBIL;BMW;;;
1601;04/01/2019 19.39;05/01/2019 01.39;BIKE;Gg.Nurul Hidayah,  Pal Lima;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,025220077;109,2874938;Gg. Tj. Raya No.25,  Tambelan Sampit;SIANTAN HILIR;PONTIANAK UTARA;-0,031814358;109,3513452;9,14;4500;0;4500;14;Panca Saputra;L;03/01/1995;102;Intan Nasyiah;P;23/04/1993;MOTOR;Kawasaki;;;
1406;04/01/2019 15.37;04/01/2019 20.09;SHOP;Indomaret Kota Baru, Jl Prof M Yamin No 3;KOTA BARU;PONTIANAK SELATAN;-0,0514045;109,3137929;Gg. Bersama 2 No.55a,  Sungai Jawi Dalam;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,017949128;109,3103498;5,74;7000;61500;68500;18;Maida Nuraini;P;27/11/1991;100;Halima Kani Purnawati;P;08/11/1993;MOTOR;Yamaha;423;Indomaret Kota Baru;TOKO/SWALAYAN
1247;04/01/2019 09.50;04/01/2019 20.17;FOOD;Do N MI Food & Cafe, Jalan Nusa Indah 1 no. 23-24-25, Pontianak;TENGAH;PONTIANAK KOTA;-0,0263303;109,3425039;Unnamed Road,  Sungai Rengas;BANGKA BELITUNG LAUT;PONTIANAK TENGGARA;-0,03493205;109,255085;11,77;16000;49500;65500;73;Ihsan Harjasa Prabowo;L;02/01/1992;100;Halima Kani Purnawati;P;08/11/1993;MOTOR;Yamaha;373;Do N MI Food & Cafe;CAFE
1972;03/01/2019 15.50;03/01/2019 16.47;CAR;Jl. Moh. Yusuf Karim No.44,  Banjar Serasan;DALAM BUGIS;PONTIANAK TIMUR;-0,042361251;109,3619573;Gg. Arya No.Kelurahan,  Saigon;SIANTAN HILIR;PONTIANAK UTARA;-0,037617193;109,3593194;2,6;3600;0;3600;39;Ellis Ella Usada S.H.;P;27/02/1992;107;Gasti Nadia Pratiwi S.Gz;P;01/09/1992;MOBIL;Volvo;;;
1947;03/01/2019 13.14;03/01/2019 15.50;CAR;Jl. Kebangkitan Nasional,  Siantan Hulu;BATU LAYANG;PONTIANAK UTARA;0.01556531242724;109,3488951;Jalan Parit Gandu Dalam,  Mega Tim.;SAIGON;PONTIANAK TIMUR;-0,012846884;109,3947805;8;15600;0;15600;45;Nabila Icha Lestari;P;01/08/1984;96;Bakda Gunawan;L;26/05/1995;MOBIL;KIA;;;
1211;02/01/2019 17.19;02/01/2019 21.03;FOOD;Kedai Intomie, Jl. Terminal Hijas, Benua Melayu Darat, Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,0361628;109,3433163;Gg. Sekolah No.155,  Sungai Bangkong;MARIANA;PONTIANAK KOTA;-0,039528514;109,3176263;4,88;6000;32500;38500;47;Aisyah Farida;P;28/10/2003;78;Maryadi Natsir;L;13/11/1999;MOTOR;Yamaha;88;Kedai Intomie;WARUNG MAKAN
1190;01/01/2019 19.41;20/01/2019 13.21;FOOD;What's Up Cafe, Jl. Zainuddin No.18, Tengah, Pontianak Kota, Kota Pontianak, Kalimantan Barat;DARAT SEKIP;PONTIANAK KOTA;-6,3653643;106,8337117;Jl. Paralel Tol No.29,  Tj. Hilir;SAIGON;PONTIANAK TIMUR;-0,027657601;109,3602536;760,4;1000;75000;76000;17;Kambali Tampubolon;L;26/11/1999;75;Atma Dasa Uwais;L;28/12/1985;MOTOR;TVS;335;What's Up Cafe;CAFE
1982;01/01/2019 17.19;01/01/2019 21.03;CAR;Gg. Bansir III No.49,  Bansir Laut;SAIGON;PONTIANAK TIMUR;-0,043811202;109,3561894;Durian,  Sungai Ambawang;PARIT MAYOR;PONTIANAK TIMUR;-0,037043365;109,3769622;4,43;7200;0;7200;27;Tiara Wijayanti S.E.;P;18/04/1974;107;Gasti Nadia Pratiwi S.Gz;P;01/09/1992;MOBIL;Volvo;;;
1750;01/01/2019 15.25;01/01/2019 16.15;BIKE;Jl. Siam No.153,  Benua Melayu Darat;SUNGAI BANGKONG;PONTIANAK KOTA;-0,030821214;109,3404365;Gg. Orde Baru,  Tj. Hulu;TANJUNG HILIR;PONTIANAK TIMUR;-0,020960864;109,3673398;5,19;2500;0;2500;27;Tiara Wijayanti S.E.;P;18/04/1974;81;Manah Sirait;L;09/08/1991;MOTOR;BMW;;;
1887;01/01/2019 15.11;02/01/2019 01.23;BIKE;Jl. Dharma Putra No.21,  Siantan Hilir;BATU LAYANG;PONTIANAK UTARA;0.0014963206424235;109,3428068;Unnamed Road,  Pal IX;BANSIR LAUT;PONTIANAK TENGGARA;-0,060454104;109,2659258;12,98;6500;0;6500;48;Satya Sihombing M.M.;L;29/10/2005;101;Kartika Winarsih S.Ked;P;02/04/1986;MOTOR;Honda;;;
1899;01/01/2019 14.54;01/01/2019 17.09;CAR;04,  Jl. Gajah Mada No.96a;TAMBELAN SAMPIT;PONTIANAK TIMUR;-0,031834046;109,3403512;Komplek Didis Permai No.43,  Sungai Beliung;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,016709669;109,2996747;6,83;12000;0;12000;66;Radika Niyaga Saptono;L;28/12/2002;98;Imam Abyasa Maheswara;L;19/08/1981;MOBIL;Audi;;;
1382;01/01/2019 12.46;01/01/2019 16.20;SHOP;Indomaret Kota Baru, Jl Prof M Yamin No 3;KOTA BARU;PONTIANAK SELATAN;-0,0514045;109,3137929;Jl. Karel Satsuit Tubun No.34,  Akcaya;SUNGAI JAWI;PONTIANAK KOTA;-0,039499795;109,3322622;4,44;5000;54000;59000;57;Salsabila Mayasari S.T.;P;11/11/1982;85;Jarwadi Nababan;L;01/06/1984;MOTOR;Suzuki;423;Indomaret Kota Baru;TOKO/SWALAYAN
1391;01/01/2019 12.16;01/01/2019 14.38;SHOP;Alfamart Imam Bonjol, Jl Imam Bonjol;BANSIR LAUT;PONTIANAK TENGGARA;-0,0399714;109,3450443;Gg. Kesehatan No.02,  Akcaya;SUNGAI BANGKONG;PONTIANAK KOTA;-0,055385414;109,3169166;5,57;7000;59000;66000;17;Kambali Tampubolon;L;26/11/1999;94;Harjo Karya Suwarno;L;21/09/1981;MOTOR;BMW;424;Alfamart Imam Bonjol;TOKO/SWALAYAN
1770;01/01/2019 09.40;01/01/2019 19.20;BIKE;Gg. Assuha,  Saigon;BANJAR SERASAN;PONTIANAK TIMUR;-0,043824653;109,3682952;Gg. Keluarga 2,  Batu Layang;SIANTAN TENGAH;PONTIANAK UTARA;0.014940157562294;109,3183632;10,57;5500;0;5500;23;Aurora Titin Safitri;P;31/10/1994;90;Rusman Situmorang;L;24/03/1997;MOTOR;Yamaha;;;
1809;31/12/2018 07.53;31/12/2018 09.59;BIKE;Unnamed Road,  Pal IX;BANSIR LAUT;PONTIANAK TENGGARA;-0,059744402;109,2691634;Jl. Ampera No.B-8,  Kota Baru;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,058585836;109,3070595;6,22;3000;0;3000;23;Aurora Titin Safitri;P;31/10/1994;83;Gaiman Hidayat S.Kom;L;17/11/1975;MOTOR;Honda;;;
1444;31/12/2018 06.18;31/12/2018 12.27;SHOP;Indomaret Siantan Hilir, Jl Gusti Situt Mahmud;SIANTAN HILIR;PONTIANAK UTARA;-0,013708;109,336138;Jl. Purnama II,  Punggur Kecil;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,081093413;109,3126682;9,93;13000;95500;108500;68;Wahyu Simanjuntak;L;01/07/2000;76;Paiman Wacana S.Kom;L;07/12/1992;MOTOR;TVS;425;Indomaret Siantan Hilir;TOKO/SWALAYAN
1110;30/12/2018 20.52;30/12/2018 21.59;FOOD;Kings' Kitchen and Bar , Jalan Teuku Umar, Darat Sekip, Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia;SUNGAI JAWI;PONTIANAK KOTA;-0,0335662;109,3326535;Komp. Tebu Mandala,  Jl. Tebu;PAL LIMA;PONTIANAK BARAT;-0,016945189;109,3086458;5,25;6000;31000;37000;22;Lidya Laksita;P;10/10/2001;83;Gaiman Hidayat S.Kom;L;17/11/1975;MOTOR;Honda;47;Kings' Kitchen and Bar ;RESTAURANT
1998;30/12/2018 14.10;31/12/2018 00.48;CAR;Jl. Purnama II No.87,  Parit Tokaya;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,068647447;109,3176673;Unnamed Road,  Siantan Hulu;SIANTAN HULU;PONTIANAK UTARA;-0,003573249;109,3724848;11,46;22800;0;22800;37;Latika Puspita;P;01/08/1985;108;Ana Maimunah Pertiwi S.H.;P;21/12/1991;MOBIL;Toyota;;;
1704;30/12/2018 10.45;30/12/2018 16.17;BIKE;Gang Bahagia Dalam,  Saigon;SIANTAN HILIR;PONTIANAK UTARA;-0,037323443;109,3672399;Jl. Parit Lengkong,  Mega Tim.;BANJAR SERASAN;PONTIANAK TIMUR;-0,001845259;109,4096684;8,15;4000;0;4000;40;Yulia Yulianti;P;22/03/1997;76;Paiman Wacana S.Kom;L;07/12/1992;MOTOR;TVS;;;
1746;30/12/2018 09.49;30/12/2018 12.17;BIKE;Jl. Jalur B No.36,  Kota Baru;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,058682913;109,3149101;Unnamed Road,  Sungai Raya;TANJUNG HILIR;PONTIANAK TIMUR;-0,083672291;109,3667588;8,4;4000;0;4000;63;Paris Andriani;P;05/03/1994;83;Gaiman Hidayat S.Kom;L;17/11/1975;MOTOR;Honda;;;
1956;30/12/2018 07.31;30/12/2018 09.33;CAR;Jl. Prof. M.Yamin No.21,  Kota Baru;BENUA MELAYU LAUT;PONTIANAK SELATAN;-0,059422786;109,3075877;Gg. Sukabangun No.79B,  Sungai Bangkong;SUNGAI JAWI LUAR;PONTIANAK BARAT;-0,02916148;109,3163287;5,5;9600;0;9600;54;Iriana Ade Usada;P;26/01/1997;109;Maimunah Pudjiastuti;P;05/02/1988;MOBIL;Honda;;;
1988;29/12/2018 22.48;30/12/2018 01.25;CAR;Jalan Yam Sabran Komplek Villa Elektrik Permai Blok D1 No 41,  Tj. Hulu;PARIT MAYOR;PONTIANAK TIMUR;-0,031326241;109,376843;no 416 km 4.2, ;SUNGAI JAWI DALAM;PONTIANAK BARAT;0.0011855126689716;109,3140107;9,87;19200;0;19200;34;Darijan Kadir Waluyo;L;07/07/2005;107;Gasti Nadia Pratiwi S.Gz;P;01/09/1992;MOBIL;Volvo;;;
1871;29/12/2018 19.32;29/12/2018 22.42;BIKE;Jl. Urai Bawadi No.82,  Sungai Bangkong;MARIANA;PONTIANAK KOTA;-0,037061429;109,3190136;Ps. Flamboyan,  Jl. Gajah Mada;TENGAH;PONTIANAK KOTA;-0,041164618;109,3456324;4,99;2000;0;2000;26;Lidya Sudiati;P;30/05/1999;91;Margana Pratama;L;24/12/1995;MOTOR;Honda;;;
1719;28/12/2018 22.44;29/12/2018 02.17;BIKE;Gg. Kurnia 1 No.20,  Sungai Beliung;SUNGAI JAWI DALAM;PONTIANAK BARAT;-0,01288499;109,304226;Gang Harapan Jaya 1 No.48,  Kota Baru;BENUA MELAYU DARAT;PONTIANAK SELATAN;-0,062929138;109,3121106;7,63;3500;0;3500;48;Satya Sihombing M.M.;L;29/10/2005;85;Jarwadi Nababan;L;01/06/1984;MOTOR;Suzuki;;;
